registroId,cod_est,raz_soc,subregion,red,microred,notifica,tipo,nivel,renaes,categoria,estado,insti_rn,ubigeo_rn
11207,040129X201,C. MED. VARIZ SAC,04,03,23,N,X,3,00018698,I-3,1,10,040129
11284,040129X202,POLICLINICO DIVINO NIÑO,04,03,23,N,X,3,00016945,I-3,1,10,040129
14689,040129X301,CIRUGIA PLASTICA ALMENDARIZ EIRL,04,03,23,N,X,3,00034694,S/C,1,10,040129
14938,040129X302,SERVICIOS MÉDICOS GLOBALES SAC,04,03,23,N,X,3,00026598,I-3,1,10,040129
23,040201A101,HOSPITAL CAMANA,04,01,00,S,A,1,00001344,II-1,1,7,040201
9293,040201A302,P.S. MOLLEHUACA,04,01,07,S,A,3,00025072,I-2,1,7,040201
3690,040201D201,SANIDAD CAMANA,04,01,99,S,D,1,00011661,I-2,1,5,040201
10202,040201X201,C.S. MENTAL COMUNITARIO CAMANA,04,01,01,N,X,2,00027272,I-3,1,7,040201
24,040202A301,P.S.EL CARDO,04,01,01,S,A,3,00001355,I-2,1,7,040202
25,040202A302,P.S.LUIS CONTEJANA,04,01,01,S,A,3,00001354,I-2,1,7,040202
26,040202A303,P.S.EL PUENTE,04,01,01,S,A,3,00001356,I-2,1,7,040202
27,040203A301,P.S.URASQUI,04,01,05,S,A,3,00001365,I-2,1,7,040203
6876,040203A302,P.S.SECOCHA,04,01,05,S,A,3,00018691,I-2,1,7,040203
3691,040203D201,HOSPITAL MINAS OCONA,04,01,05,S,X,2,.,S/C,2,11,040203
28,040204A201,C.S.SAN JOSE,04,01,01,S,A,2,00001345,I-3,1,7,040204
29,040204A301,P.S.PUCCHUN,04,01,01,S,A,3,00001353,I-2,1,7,040204
30,040205A201,C.S.SAN GREGORIO,04,01,03,S,A,2,00001347,I-3,1,7,040205
31,040205A301,P.S.HACIENDA EL MEDIO,04,01,03,S,A,3,00001360,I-2,1,7,040205
32,040205A302,P.S.SONAY,04,01,03,S,A,3,00001361,I-2,1,7,040205
33,040206A201,C.S.OCONA,04,01,04,S,A,2,00001348,I-3,1,7,040206
34,040206A301,P.S.LA PLANCHADA,04,01,04,S,A,3,00001363,I-2,1,7,040206
35,040206A302,P.S.PESCADORES,04,01,04,S,A,3,00001364,I-1,1,7,040206
36,040207A301,P.S.QUILCA,04,01,02,S,A,3,00001362,I-2,1,7,040207
37,040208A201,C.S.LA PAMPA,04,01,02,S,A,2,00001346,I-3,1,7,040208
38,040208A301,P.S.EL CARMEN,04,01,02,S,A,3,00001357,I-2,1,7,040208
39,040208A302,P.S.LA PUNTA,04,01,02,S,A,3,00001358,I-1,1,7,040208
40,040208A303,P.S.JUAN PABLO V. GUZMAN,04,01,02,S,A,3,00001359,I-2,1,7,040208
41,040208A304,P.S.SOLIDARIDAD,04,01,02,S,A,3,00007723,I-1,1,7,040208
8958,040208C101,HOSPITAL I SAMUEL PASTOR DE CAMANA ESSALUD,04,01,99,N,C,1,00011009,II-1,1,2,040208
42,040301A201,C.S.CARAVELI,04,01,06,S,A,2,00001351,I-3,1,7,040301
43,040301A302,P.S.LA EUGENIA,04,01,04,S,A,3,00001366,I-2,1,7,040203
44,040302A201,C.S.ACARI,04,01,08,S,A,2,00001352,I-3,1,7,040302
45,040303A201,C.S.ATICO,04,01,06,S,A,2,00001349,I-3,1,7,040303
46,040304A301,P.S.ATIQUIPA,04,01,07,S,A,3,00001369,I-2,1,7,040304
47,040305A301,P.S.BELLA UNION,04,01,08,S,A,3,00001374,I-2,1,7,040305
48,040305A302,P.S.AYROCA,04,01,06,S,A,3,00001379,I-1,1,7,040306
49,040305A303,P.S.SONDOR,04,01,06,S,A,3,00001338,I-2,1,1,040305
50,040306A301,P.S.CAHUACHO,04,01,06,S,A,3,00001377,I-2,1,7,040306
51,040307A201,C.S.CHALA,04,01,07,S,A,2,00001350,I-3,1,7,040307
52,040307A301,P.S.SANTA ROSA,04,01,07,S,A,3,00001368,I-1,1,1,040307
53,040308A301,P.S.CHAPARRA,04,01,07,S,A,3,00001370,I-2,1,7,040308
54,040308A302,P.S.ACHANIZO,04,01,07,S,A,3,00001371,I-1,1,7,040308
55,040309A301,P.S.TOCOTA,04,01,07,S,A,3,00001367,I-2,1,7,040309
56,040310A301,P.S.JAQUI,04,01,08,S,A,3,00001373,I-2,1,7,040310
57,040311A301,P.S.LOMAS,04,01,08,S,A,3,00001376,I-2,1,7,040311
58,040312A301,P.S.QUICACHA,04,01,07,S,A,3,00001372,I-2,1,7,040312
59,040313A301,P.S.YAUCA,04,01,08,S,A,3,00001375,I-2,1,7,040313
62,040401A101,HOSPITAL APLAO,04,02,00,S,A,1,00001382,II-1,1,7,040401
11130,040401A201,C.S. MENTAL COMUNITARIO LA REAL,04,02,01,N,A,2,00024409,I-3,1,7,040401
63,040401A301,P.S.HUATIAPILLA,04,02,01,S,A,3,00001394,I-2,1,7,040401
64,040401A302,P.S.ACOY,04,02,01,S,A,3,00001393,I-1,1,7,040401
65,040401A303,P.S.LA REAL,04,02,01,S,A,3,00001395,I-3,1,7,040401
66,040401A304,P.S.LA CENTRAL,04,02,01,S,A,3,00001397,I-1,1,7,040401
67,040401A305,P.S.EL CASTILLO,04,02,01,S,A,3,00001396,I-1,1,7,040401
68,040401C301,P.M.APLAO-ESSALUD,04,02,99,S,C,3,00013299,I-3,1,2,040401
69,040402A201,C.S.ANDAGUA,04,02,03,S,A,2,00001387,I-3,1,7,040402
70,040402A302,P.S.SOPORO,04,02,03,S,A,3,00001408,I-1,1,7,040402
71,040403A301,P.S.AYO,04,02,03,S,A,3,00001404,I-2,1,7,040403
72,040404A301,P.S.CHACHAS,04,02,03,S,A,3,00001405,I-2,1,7,040404
226,040404A302,P.S.TOLCONI,04,03,04,S,A,3,00001442,I-2,1,7,040404
73,040405A301,P.S.CHAPACOCO,04,02,03,S,A,3,00001406,I-1,1,7,040405
3692,040405A302,P.S.CHILCAYMARCA,04,02,03,S,A,3,00014382,I-1,1,7,040405
227,040406A301,P.S.CHOCO,04,03,03,S,A,3,00001441,I-2,1,7,040406
74,040407A201,C.S.HUANCARQUI,04,02,01,S,A,2,00001384,I-3,1,7,040407
75,040408A301,P.S.MACHAGUAY,04,02,04,S,A,3,00001402,I-2,1,7,040408
76,040409A301,C.S.ORCOPAMPA,04,02,03,S,A,2,00001407,I-3,1,7,040409
77,040410A201,C.S.PAMPACOLCA,04,02,02,S,A,2,00001385,I-3,1,7,040410
78,040410A301,P.S.SAN ANTONIO,04,02,02,S,A,3,00001398,I-1,1,7,040410
79,040410A302,P.S.PISCOPAMPA,04,02,02,S,A,3,00001399,I-1,1,7,040410
80,040411A301,P.S.TIPAN,04,02,04,S,A,3,00001400,I-2,1,7,040411
81,040411A302,P.S.TAGRE,04,02,04,S,A,3,00001401,I-1,1,7,040411
82,040412A301,P.S.UNON,04,02,04,S,A,3,00001403,I-1,1,7,040412
83,040413A201,C.S.CORIRE,04,02,05,S,A,2,00001383,I-4,1,7,040413
84,040413A301,P.S.EL PEDREGAL,04,02,05,S,A,3,00001391,I-1,1,7,040413
85,040413A302,P.S.TORAN,04,02,05,S,A,3,00001390,I-2,1,7,040413
86,040413A303,P.S.ESCALERILLAS,04,02,05,S,A,3,00001392,I-1,1,7,040413
87,040413C301,P.M.CORIRE-ESSALUD,04,02,99,S,C,3,00013300,I-2,1,2,040413
88,040414A201,C.S.VIRACO,04,02,04,S,A,2,00001386,I-3,1,7,040414
3693,040414A301,P.S.HUAMI,04,02,04,S,A,3,00006766,I-1,1,7,040414
228,040501A201,C.S.CHIVAY,04,03,01,S,A,2,00001419,I-4,1,7,040501
15078,040501A202,C.S. MENTAL COMUNITARIO CHIVAY,04,03,01,N,A,2,00034755,I-3,1,7,040501
229,040501A301,P.S.CANOCOTA,04,03,01,S,A,3,00001423,I-1,1,7,040501
230,040501C301,P.M.CHIVAY-ESSALUD,04,03,01,S,C,3,00013292,I-2,1,2,040501
8138,040501C302,BENEFICENCIA CHIVAY,04,03,01,N,X,3,.,S/C,2,11,040501
232,040502A301,P.S.ACHOMA,04,03,01,S,A,3,00001429,I-2,1,7,040502
233,040503A201,C.S.CABANACONDE,04,03,03,S,A,2,00001420,I-3,1,7,040503
234,040503A301,P.S.PINCHOLLO,04,03,03,S,A,3,00001432,I-1,1,7,040503
235,040504A201,C.S.CALLALLI,04,03,02,S,A,2,00001421,I-3,1,7,040504
236,040505A201,C.S.CAYLLOMA,04,03,04,S,A,2,00001422,I-3,1,7,040505
237,040505A301,P.S.JACHAÑA,04,03,04,S,A,3,00001418,I-2,1,1,040505
238,040506A301,P.S.COPORAQUE,04,03,01,S,A,3,00001424,I-2,1,7,040506
239,040507A301,P.S.HUAMBO,04,03,03,S,A,3,00001433,I-2,1,7,040507
240,040508A201,C.S.HUANCA,04,03,11,S,A,2,00001239,I-2,1,7,040508
241,040509A301,P.S.ICHUPAMPA,04,03,01,S,A,3,00001425,I-2,1,7,040509
242,040510A301,P.S.LARI,04,03,01,S,A,3,00001426,I-2,1,7,040510
243,040511A301,P.S.LLUTA,04,03,11,S,A,3,00001255,I-2,1,7,040511
244,040511A302,P.S.TAYA,04,03,11,S,A,3,00001256,I-2,1,7,040511
245,040512A301,P.S.MACA,04,03,01,S,A,3,00001430,I-1,1,7,040512
246,040513A301,P.S.MADRIGAL,04,03,01,S,A,3,00001427,I-1,1,7,040513
247,040514A301,P.S.IMATA,04,03,11,S,A,3,00001242,I-2,1,7,040514
248,040514A302,P.S.PILLONES,04,03,11,S,A,3,00001243,I-1,1,7,040514
249,040515A301,P.S.SIBAYO,04,03,02,S,A,3,00001435,I-2,1,7,040515
250,040516A301,P.S.TAPAY,04,03,03,S,A,3,00001434,I-2,1,7,040516
251,040517A301,P.S.TISCO,04,03,02,S,A,3,00001438,I-2,1,7,040517
252,040517A302,P.S.COTACOTA,04,03,02,S,A,3,00001431,I-2,1,7,040517
253,040517A303,P.S.TARUCAMARCA,04,03,02,S,A,3,00006891,I-2,1,7,040517
254,040518A301,P.S.TUTI,04,03,02,S,A,3,00001436,I-2,1,7,040518
255,040519A301,P.S.YANQUE,04,03,01,S,A,3,00001428,I-1,1,7,040519
256,040519A302,P.S.CHALHUANCA,04,03,02,S,A,3,00001437,I-2,1,7,040504
3694,040520A101,HOSP.CENTRAL DE MAJES,04,00,00,S,A,1,00016721,II-1,1,7,040520
257,040520A201,C.S.LA COLINA,04,03,12,S,A,2,00001326,I-3,1,7,040520
258,040520A202,C.S.SANDRITA PEREZ - PEDREGAL,04,03,12,S,A,2,00001325,I-4,1,7,040520
9800,040520A203,C.S. MENTAL COMUNITARIO MAJES,04,03,12,N,A,2,00023969,I-3,1,7,040520
259,040520A301,P.S.QUERQUE,04,03,12,S,A,3,00001340,I-1,1,7,040511
260,040520A302,P.S.ASENTAMIENTO B-1,04,03,12,S,A,3,00001341,I-2,1,7,040520
261,040520A303,P.S.ASENTAMINETO B-2,04,03,12,S,A,3,00001342,I-2,1,7,040520
262,040520C301,P.M.PEDREGAL-ESSALUD,04,03,12,S,C,3,00013304,I-3,1,2,040520
89,040601A201,C.S.CHUQUIBAMBA,04,02,06,S,A,2,00001388,I-4,1,7,040601
90,040602A301,P.S.ANDARAY,04,02,06,S,A,3,00001415,I-1,1,7,040602
263,040603A301,P.S.CAYARANI,04,03,04,S,A,3,00001440,I-2,1,7,040603
231,040603A302,P.S.ARCATA,04,03,04,S,A,3,00007407,I-1,1,7,040603
91,040604A301,P.S.CHICHAS,04,02,06,S,A,3,00001410,I-2,1,7,040604
92,040604A302,P.S.YACHANGUILLO,04,02,06,S,A,3,00001411,I-1,1,7,040604
3695,040604A303,P.S.YANQUE,04,02,06,S,A,3,00001416,I-1,1,7,040604
93,040605A301,P.S.IRAY,04,02,06,S,A,3,00001409,I-1,1,7,040605
60,040606A301,P.S.IQUIPI,04,01,05,S,A,3,00001380,I-3,1,7,040606
61,040606A302,P.S.PIUCA,04,01,05,S,A,3,00001381,I-1,1,7,040606
94,040607A301,P.S.SALAMANCA,04,02,06,S,A,3,00001412,I-2,1,7,040607
95,040607A302,P.S.PUCUNCHO,04,02,06,S,A,3,00001413,I-1,1,7,040607
96,040608A201,C.S.YANAQUIHUA,04,02,06,S,A,2,00001389,I-3,1,7,040608
97,040608A301,P.S.ISPACAS,04,02,06,S,A,3,00001414,I-2,1,7,040608
265,040701A202,C.S.ALTO INCLAN,04,04,01,S,A,2,00034737,I-4,1,7,040701
266,040701A301,P.S.VILLA LOURDES,04,04,01,S,A,3,00001447,I-2,1,7,040701
267,040701C101,HOSP.MOLLENDO-ESSALUD,04,04,99,S,C,1,00013295,II-1,1,2,040701
268,040701D101,SANIDAD PNP,04,04,99,S,D,2,00017336,I-2,1,5,040701
11507,040701X301,POLICLINICO MEDISUR,04,04,01,N,X,3,00032855,I-3,1,10,040701
269,040702A201,C.S.COCACHACRA,04,04,03,S,A,2,00001445,I-3,1,7,040702
10746,040702A202,C.S. MENTAL COMUNITARIO COCACHACRA,04,04,03,N,A,2,00027465,I-3,1,7,040702
270,040702A301,P.S.EL TORO,04,04,03,S,A,3,00001453,I-1,1,7,040702
271,040702A302,P.S.EL FISCAL,04,04,03,S,A,3,00001452,I-1,1,7,040702
272,040702A303,P.S.LA PASCANA,04,04,03,S,A,3,00001454,I-1,1,7,040702
273,040702C301,P.M.COCACHACRA-ESSALUD,04,04,99,S,C,2,00012193,I-2,1,2,040702
14616,040702D201,DPTO. DE LA SANIDAD FAP GRUPO AEREP N°4,04,03,26,N,D,2,00010645,I-4,1,4,040702
274,040703A301,P.S.EL ARENAL,04,04,02,S,A,3,00001451,I-2,1,7,040703
275,040703A302,P.S.LA CURVA,04,04,02,S,A,3,00001449,I-3,1,7,040703
276,040703A303,P.S.ALTO ENSENADA,04,04,02,S,A,3,00001450,I-2,1,7,040703
277,040704A201,C.S.MATARANI,04,04,01,S,A,2,00001443,I-3,1,7,040704
264,040704A302,P.S.SAN CAMILO SECTOR 7,04,03,27,S,A,3,00001343,I-1,1,7,040702
278,040704C301,P.M.MATARANI-ESSALUD,04,04,99,S,C,2,00012192,I-2,1,2,040704
279,040705A301,P.S.MEJIA,04,04,01,S,A,3,00001448,I-2,1,7,040705
280,040706A201,C.S.LA PUNTA DE BOMBON,04,04,02,S,A,2,00001446,I-3,1,7,040706
98,040801A201,C.S.COTAHUASI,04,02,07,S,A,2,00001455,I-4,1,7,040801
99,040802A301,C.S.ALCA,04,02,08,S,A,2,00001464,I-3,1,7,040802
100,040803A301,P.S.CHARCANA,04,02,07,S,A,3,00001467,I-2,1,7,040803
101,040803A302,P.S.ANDAMARCA,04,02,07,S,A,3,00001466,I-1,1,7,040803
102,040804A301,P.S.HUAYNACOTAS,04,02,08,S,A,3,00001463,I-2,1,7,040804
103,040804A302,P.S.TAURISMA,04,02,08,S,A,3,00001461,I-1,1,7,040804
3696,040804A303,P.S.HUARCAYA,04,02,08,S,A,3,00007265,I-1,1,7,040804
104,040805A301,P.S.PAMPAMARCA,04,02,07,S,A,3,00001462,I-2,1,7,040805
105,040805A302,P.S.MUNGUI,04,02,07,S,A,3,00001460,I-2,1,7,040805
106,040805A303,P.S.HUARHUA,04,02,07,S,A,3,00001459,I-2,1,7,040805
107,040806A301,P.S.PUYCA,04,02,08,S,A,3,00001465,I-2,1,7,040806
108,040806A302,P.S.CHURCA,04,02,08,S,A,3,00001471,I-2,1,7,040806
109,040807A302,P.S.VELINGA,04,02,07,S,A,3,00001468,I-1,1,7,040807
110,040808A301,P.S.SAYLA,04,02,07,S,A,3,00001469,I-2,1,7,040808
111,040809A301,P.S.TAURIA,04,02,07,S,A,3,00001470,I-2,1,7,040809
112,040810A301,P.S.TOMEPAMPA,04,02,07,S,A,3,00001456,I-2,1,7,040810
113,040811A301,P.S.TORO,04,02,07,S,A,3,00001457,I-2,1,7,040811
114,040811A302,P.S.CASPI,04,02,07,S,A,3,00001458,I-2,1,7,040811
6881,050101A101,HOSP. REGIONAL AYACUCHO,05,08,99,S,A,1,00003543,II-2,1,7,050101
6882,050101A201,C.S. BELEN,05,01,11,S,A,2,00003554,I-3,1,7,050101
6884,050101A202,C.S. SANTA ELENA,05,01,13,S,A,2,00003602,I-3,1,7,050116
6885,050101A203,C.S. CENTRO DOCENTE MATERNO INFANTIL-UNSCH,05,01,04,S,A,3,00006751,I-1,1,7,050101
6886,050101A204,C.S. CONCHOPATA,05,01,13,S,A,2,00003603,I-3,1,7,050116
10740,050101A205,CSMC SAN JUAN BAUTISTA,05,01,08,N,A,2,00029394,I-3,1,7,050110
6888,050101A302,P.S. BARRIOS ALTOS,05,01,11,S,A,3,00003555,I-1,1,7,050101
6889,050101A304,P.S. HUASCAHURA,05,01,11,S,A,3,00003556,I-1,1,7,050101
6890,050101A306,C.S. LOS LICENCIADOS,05,01,04,S,A,2,00003576,I-4,1,7,050101
6891,050101A307,P.S. MORRO DE ARRICA,05,01,11,S,A,3,00003557,I-2,1,7,050101
6892,050101A308,P.S. RANCHA,05,01,11,S,A,3,00003558,I-1,1,7,050101
6894,050101A316,P.S. ALTO PERU,05,01,06,N,A,3,00003559,S/C,2,7,050101
6896,050101A318,P.S. MOLLEPATA,05,01,04,S,A,3,00006898,I-2,1,7,050101
6897,050101A319,P.S. SANTA ANA,05,01,11,S,A,3,00006907,I-1,1,7,050101
6883,050101A362,P.S. YANAMILLA,05,01,13,S,A,3,00011362,I-1,1,7,050116
9770,050101C102,CAP III METROPOLITANO AYACUCHO,05,09,98,N,C,2,00011465,I-3,1,2,050101
6898,050101D201,P.F.P.PNP.LUIS LOBATO MEDINA,05,10,97,S,D,2,00011426,I-4,1,5,050101
9675,050101D202,CENTRO DE SALUD MILITAR DE LA SEGUNDA BRIGADA DE INFANTERIA WARI,05,10,97,N,D,2,00029354,I-3,1,3,050101
9797,050101X101,CLINICA EL NAZARENO,05,99,99,N,X,1,00008154,II-1,1,10,050101
9795,050101X201,POLICLINICO SANTA MARIA MAGDALENA,05,99,99,N,X,2,00012350,I-3,1,10,050101
9798,050101X202,EPSS DEL PILAR,05,99,99,N,X,2,00026949,I-3,1,10,050101
9861,050101X203,CARDIO CELESTIAL,05,99,99,N,X,2,00022100,I-3,1,10,050101
9862,050101X204,ONCOLAB,05,99,99,N,X,2,00026807,S/C,1,10,050101
10895,050101X206,CENTRO MÉDICO SEÑAL DE VIDA,05,99,99,N,X,2,00027973,I-3,1,10,050101
11423,050101X208,POLICLINICO DE  DIAGNOSTICO Y TRATAMIENTO BIENVITAL,05,99,99,N,X,2,00030910,I-3,1,10,050101
15598,050101X209,POLICLINICO MARISCAL CACERES,05,99,99,N,X,2,00028123,I-4,1,10,050101
15602,050101X210,POLICLINICO LA FAMILIA,05,99,99,N,X,2,00027704,I-3,1,10,050101
15605,050101X211,CENTRO MEDICO PAZ Y BIEN,05,99,99,N,X,2,00032264,I-3,1,10,050101
15617,050101X212,CENTRO MEDICO DE ACCION SOCIAL PAZ Y BIEN,05,99,99,N,X,2,00032076,I-3,1,10,050101
15620,050101X213,CENTRO MEDICO DE ESPECIALIDADES PEDIATRICAS - CUNINA,05,99,99,N,X,2,00023790,I-3,1,10,050101
15672,050101X214,GASTROMEDIC,05,99,99,N,X,2,00027186,I-3,1,10,050101
15686,050101X215,SANTO DOMINGO ESPECIALIDADES MEDICAS,05,99,99,N,X,2,00023761,I-3,1,10,050101
15690,050101X216,POLICLINICO ESPECIALIZADO LUZ Y VIDA,05,99,99,N,X,2,00023940,I-3,1,10,050101
15694,050101X217,CENTRO ODONTOLOGICO - DENTAL PACIFICO,05,99,99,N,X,2,00028351,I-3,1,10,050101
15702,050101X218,CENTRO MEDICO REVIVIR,05,99,99,N,X,2,00032724,I-3,1,10,050101
15704,050101X219,CENTRO MEDICO ESPECIALIZADO - PRENACER,05,99,99,N,X,2,00027274,I-3,1,10,050101
15706,050101X220,CLINICA H&S SAC,05,99,99,N,X,2,00025569,I-3,1,10,050101
15730,050101X221,MEDITRAN PERU E.I.R.L.,05,99,99,N,X,2,00016866,I-3,1,10,050101
15812,050101X302,CENTRO DE HEMODIALISIS MARIA SALOME SAC,05,99,99,N,X,3,00028651,S/C,1,10,050101
6899,050102A201,P.S. ACOCRO,05,01,14,S,A,3,00003544,I-2,1,7,050102
6901,050102A202,C.S. CHONTACA,05,01,14,S,A,2,00003546,I-3,1,7,050102
6902,050102A302,P.S. CCOLLCCA,05,01,14,S,A,3,00003545,I-1,1,7,050102
6903,050102A304,P.S. PAMPAMARCA HGA.,05,01,14,S,A,3,00003547,I-1,1,7,050102
6904,050102A305,P.S. SECCELAMBRAS,05,01,14,S,A,3,00003548,I-1,1,7,050102
6905,050103A201,C.S. ACOSVINCHOS,05,01,05,S,A,2,00003551,I-3,1,7,050103
6907,050103A301,P.S. HUAYCHAO,05,01,05,S,A,3,00003552,I-1,1,7,050103
6908,050103A302,P.S. URPAY,05,01,05,S,A,3,00003553,I-1,1,7,050103
6909,050104A201,C.S. CARMEN ALTO,05,01,06,S,A,2,00003560,I-3,1,7,050104
6910,050104A301,P.S. POKRAS,05,01,06,S,A,3,00003561,I-1,1,7,050104
6911,050104A302,P.S. VISTA ALEGRE,05,01,06,S,A,2,00003562,I-3,1,7,050104
9285,050104A303,C.S.M.C MUSUQ RIKCHAQ - VISTA ALEGRE,05,01,06,N,A,2,00027734,I-3,1,7,050104
6900,050104A354,P.S. YANAMA,05,01,06,S,A,3,00011354,I-1,1,7,050104
9681,050104D301,PUESTO DE SALUD MILITAR FUERTE LOS POCKRAS,05,10,97,N,D,3,00025643,I-1,1,3,050104
6912,050105A301,P.S. ALLPACHACA,05,01,07,S,A,3,00003563,I-1,1,7,050105
6913,050105A302,P.S. BASILIO A. DE CHUPAS,05,01,07,N,A,3,00003564,S/C,2,7,050105
6914,050105A303,P.S. CHIARA,05,01,07,S,A,3,00003565,I-2,1,7,050105
6915,050105A304,P.S. LLACHOCCMAYO,05,01,07,S,A,3,00003566,I-1,1,7,050105
6916,050105A305,P.S. MANALLASACC,05,01,07,S,A,3,00003567,I-2,1,7,050105
6917,050105A307,P.S. SACHABAMBA,05,01,07,S,A,3,00003568,I-1,1,7,050105
6918,050105A308,P.S. SECCHAPAMPA,05,01,07,N,A,3,00003569,S/C,2,7,050105
6920,050106A201,C.S. OCROS,05,01,15,S,A,2,00003577,I-3,1,7,050106
6921,050106A301,P.S. CCACCAMARCA,05,01,15,S,A,3,00003578,I-1,1,7,050106
6922,050106A302,P.S. CHUMBES,05,01,15,S,A,3,00003579,I-1,1,7,050106
6923,050106A303,P.S. MAYABAMBA,05,01,15,S,A,3,00003580,I-1,1,7,050106
6924,050106A304,P.S. CCERAOCRO,05,01,15,S,A,3,00003581,I-1,1,7,050106
6926,050106A306,P.S. NINO JESUS DE PAJONAL,05,01,15,S,A,3,00003582,I-1,1,7,050106
6927,050106A307,P.S. CHUYMAY,05,01,02,S,A,3,00003622,I-1,1,7,050206
6928,050107A301,P.S. LA COMPANIA,05,01,03,S,A,3,00003608,I-1,1,7,050107
6929,050107A302,P.S. PACAYCASA,05,01,03,S,A,3,00003609,I-2,1,7,050107
11467,050107A303,P.S HUAYLLAPAMPA,05,01,03,S,A,3,00030443,I-1,1,7,050107
6930,050108A201,C.S. QUINUA,05,01,05,S,A,2,00003595,I-3,1,7,050108
6931,050108A202,P.S. MUYURINA,05,01,03,S,A,3,00003610,I-2,1,7,050113
6932,050108A301,P.S. LLAMAHUILLCA,05,01,05,S,A,3,00003596,I-1,1,7,050108
6933,050108A303,P.S. SUSO,05,01,05,S,A,3,00003597,I-1,1,7,050108
6934,050109A301,P.S. RUMIHUASI (MOLINOS),05,01,12,S,A,3,00003616,I-1,1,7,050109
6935,050109A302,P.S. SAN JOSE DE TICCLAS,05,01,12,S,A,3,00003617,I-1,1,7,050109
6936,050109A304,P.S. BELLAVISTA,05,01,12,S,A,3,00006792,I-1,1,7,050109
6937,050109A305,C.S. SIMPAPATA,05,01,03,S,A,2,00003606,I-3,1,7,050109
6938,050110A201,C.S. SAN JUAN BAUTISTA,05,01,08,S,A,2,00003598,I-4,1,7,050110
6939,050110A301,P.S. NAHUINPUQUIO,05,01,08,S,A,3,00003599,I-2,1,7,050110
6940,050110A302,C.S. MIRAFLORES,05,01,08,S,A,2,00003600,I-3,1,7,050110
6941,050110A303,P.S. FRAY MARTIN DE PUCARA,05,01,05,N,A,3,00003601,S/C,2,7,050110
6942,050110A304,C.S. LOS OLIVOS,05,01,08,S,A,2,00006882,I-3,1,7,050110
11470,050110A305,P.S. 24 DE JUNIO,05,01,08,N,A,3,00029753,I-1,1,7,050110
6943,050110C101,HOSP. ESSALUD HUAMANGA,05,09,98,S,C,1,00011775,II-1,1,2,050110
15609,050110X202,CENTRO MEDICO VIDA SANA,05,99,99,N,X,2,00031717,I-3,1,10,050110
15714,050110X203,POLICLINICO NEUROLOGICO Y ESPECIALIDADES MEDICAS - DESPERTARES,05,99,99,N,X,2,00032267,I-3,1,10,050110
15722,050110X204,CENTRO MEDICO (INMACULADA) ESPECIALIDADES MEDICAS,05,99,99,N,X,2,00029515,I-3,1,10,050110
6944,050111A301,P.S. SAN PEDRO DE CACHI,05,01,12,S,A,3,00003618,I-1,1,7,050111
6945,050111A302,P.S. SANTIAGO DE PISCHA,05,01,03,S,A,3,00003611,I-1,1,7,050111
6946,050111A303,P.S. LARAMATE HUAMANGA,05,01,03,S,A,3,00003612,I-1,1,7,050111
6947,050111A304,P.S. ATACOCHA,05,01,03,S,A,3,00003613,I-1,1,7,050111
6948,050112A201,P.S. SOCOS,05,01,12,S,A,3,00003619,I-2,1,7,050112
6949,050112A301,P.S. SANTA ROSA DE COCHABAMBA,05,01,12,S,A,3,00003620,I-1,1,7,050112
6951,050112A306,P.S. SAN RAFAEL,05,01,12,S,A,3,00006736,I-1,1,7,050112
6952,050112A307,P.S. MANZANAYOCC,05,01,12,S,A,3,00003614,I-1,1,7,050112
6953,050112A308,P.S. LUYANTA,05,01,12,S,A,3,00006838,I-1,1,7,050112
6954,050113A301,P.S. GUAYACONDO,05,01,13,S,A,3,00003604,I-1,1,7,050113
6955,050113A302,P.S. TAMBILLO,05,01,13,S,A,3,00003549,I-2,1,7,050113
6956,050113A303,P.S. NINO YUCAY,05,01,03,S,A,3,00003550,I-1,1,7,050113
6957,050114A201,C.S. VINCHOS,05,01,09,S,A,2,00003630,I-3,1,7,050114
6958,050114A202,C.S. PUTACCA,05,01,01,S,A,2,00003590,I-3,1,7,050114
6959,050114A301,P.S. ARIZONA,05,01,09,S,A,3,00003631,I-2,1,7,050114
6960,050114A302,P.S. MILLPO,05,01,01,S,A,3,00003589,I-1,1,7,050114
6961,050114A303,P.S. PACCHA,05,01,09,S,A,3,00003632,I-2,1,7,050114
6962,050114A305,P.S. ROSASPATA,05,01,01,S,A,3,00003591,I-1,1,7,050114
6963,050114A306,P.S. SAN JUAN CULLUHUANCCA,05,01,09,S,A,3,00003633,I-1,1,7,050114
6964,050114A307,P.S. OCCOLLO,05,01,09,S,A,3,00003570,I-2,1,7,050114
6965,050114A308,P.S. CCONANI,05,01,09,S,A,3,00003634,I-1,1,7,050114
6967,050114A310,P.S. NAUPALLACCTA,05,01,09,S,A,3,00003629,I-2,1,7,050114
11471,050114A312,P.S QASANCCAY,05,01,09,S,A,3,00030156,I-1,1,7,050114
6969,050115A201,HOSP. APOYO JESUS NAZARENO,05,01,16,S,A,1,00003575,II-E,1,7,050115
9617,050115A202,CSMC. JESÚS NAZARENO KUSKA WIÑASUN,05,01,04,N,A,2,00027731,I-3,1,7,050115
15967,050115A203,CENTRO DE SALUD NAZARENO,05,01,04,N,A,2,00036594,I-3,1,1,050115
6906,050115A365,P.S. VILLA SAN CRISTOBAL,05,01,04,S,A,3,00011365,I-1,1,7,050115
